9022325, "61"
9022326, "0108000"
9022326, "30"
9022329, "0311000"
9022329, "99"
9022338, "0106000"
9022338, "13"
9022342, "0000099"
9022342, "11"
9022345, "0000099"
9022345, "13"
9022346, "0204000"
9022346, "0311000"
9022346, "43"
9022348, "0204000"
9022348, "43"
9022349, "0311000"
9022349, "42"
9022350, "0204000"
9022350, "42"
9022351, "0000099"
9022351, "21"
9022355, "0000099"
9022355, "71"
9022356, "0317000"
9022356, "54"
9022365, "0204000"
9022365, "44"
9022373, "0204000"
9022373, "44"
9022375, "0204000"
9022375, "44"
9022380, "0105000"
9022380, "59"
9022381, "0109000"
9022381, "54"
9022382, "0000099"
9022382, "61"
9022383, "0306000"
9022383, "56"
9022384, "0206000"
9022384, "55"
9022385, "0000099"
9022385, "41"
9022386, "0104000"
9022386, "0108000"
9022386, "0308000"
9022386, "0510204"
9022386, "13"
9022386, "31"
9022386, "55"
9022387, "0308000"
9022387, "55"
9022388, "0000099"
9022388, "31"
9022389, "0304010"
9022389, "42"
9022391, "0308000"
9022391, "56"
9022392, "0308000"
9022392, "59"
9022393, "0203000"
9022393, "59"
9022400, "0205000"
9022400, "41"
9022402, "0308000"
9022402, "53"
9022403, "0204000"
9022403, "43"
9022406, "0204000"
9022406, "44"
9022408, "0204000"
9022408, "43"
9022411, "0204000"
9022411, "43"
9022415, "0106000"
9022415, "57"
9022417, "0319000"
9022417, "41"
9022418, "0204000"
9022418, "43"
9022424, "0103000"
9022424, "91"
9022425, "0000099"
9022425, "45"
9022434, "0204000"
9022434, "44"
9022436, "0000099"
9022436, "12"
9022438, "0206000"
9022438, "55"
9022440, "0300000"
9022440, "55"
9022443, "0200000"
9022443, "0312000"
9022443, "89"
9022444, "0000099"
9022444, "12"
9022445, "0000099"
9022445, "31"
9022446, "0311000"
9022446, "41"
9022447, "0000099"
9022447, "31"
9022448, "0109000"
9022448, "54"
9022452, "0104000"
9022452, "99"
9022466, "0204000"
9022466, "44"
9022467, "0311000"
9022467, "41"
9022468, "0000099"
9022468, "31"
9022470, "0308000"
9022470, "56"
9022472, "0308000"
9022472, "53"
9022476, "0000099"
9022476, "42"
9022477, "0000099"
9022477, "31"
9022478, "0104000"
9022478, "99"
9022479, "0000099"
9022479, "21"
9022484, "0000099"
9022484, "84"
9022486, "0000099"
9022486, "86"
9022493, "0000099"
9022493, "12"
9022498, "0000099"
9022498, "59"
9022499, "0104000"
9022499, "99"
9022501, "0000099"
9022501, "11"
9022502, "0108000"
9022502, "61"
9022503, "0000099"
9022503, "42"
9022505, "0000099"
9022505, "31"
9022509, "0000099"
9022509, "31"
9022511, "0000099"
9022511, "31"
9022513, "0308000"
9022513, "56"
9022516, "0000099"
9022516, "31"
9022520, "0000099"
9022520, "13"
9022523, "0105000"
9022523, "59"
9022525, "0106000"
9022525, "13"
9022526, "0000099"
9022526, "31"
9022527, "0000099"
9022527, "31"
9022530, "0000099"
9022530, "31"
9022531, "0000099"
9022531, "41"
9022532, "0000099"
9022532, "31"
9022534, "0000099"
9022534, "31"
9022538, "0000099"
9022538, "12"
9022539, "0510403"
9022539, "31"
9022541, "0000099"
9022541, "31"
9022545, "0306000"
9022545, "12"
9022545, "61"
9022549, "0000099"
9022549, "31"
9022550, "0308000"
9022550, "57"
9022553, "0000099"
9022553, "84"
9022555, "0000099"
9022555, "86"
9022556, "0106000"
9022556, "57"
9022560, "0000099"
9022560, "31"
9022562, "0000099"
9022562, "31"
9022572, "0106000"
9022572, "57"
9022573, "0107000"
9022573, "82"
9022578, "0000099"
9022578, "31"
9022581, "0000099"
9022581, "12"
9022586, "0000099"
9022586, "11"
9022587, "0000099"
9022587, "82"
9022588, "0106000"
9022588, "13"
9022590, "0000099"
9022590, "42"
9022591, "0000099"
9022591, "61"
9022592, "0000099"
9022592, "99"
9022595, "0000099"
9022595, "21"
9022600, "0000099"
9022600, "13"
9022601, "0000099"
9022601, "86"
9022603, "0311000"
9022603, "42"
9022605, "0000099"
9022605, "85"
9022608, "0104000"
9022608, "99"
9022610, "0306000"
9022610, "12"
9022612, "0000099"
9022612, "82"
9022613, "0000099"
9022613, "41"
9022616, "0107000"
9022616, "82"
9022621, "0000099"
9022621, "21"
9022622, "0308000"
9022622, "53"
9022623, "0106000"
9022623, "55"
9022624, "0000099"
9022624, "13"
9022626, "0106000"
9022626, "12"
9022626, "13"
9022628, "0108000"
9022628, "0308000"
9022628, "54"
9022628, "55"
9022628, "56"
9022629, "0000099"
9022629, "11"
9022632, "0204000"
9022632, "49"
9022634, "0112000"
9022634, "55"
9022636, "0300000"
9022636, "59"
9022638, "0300000"
9022638, "59"
9022640, "0106000"
9022640, "57"
9022641, "0306000"
9022641, "56"
9022642, "0000099"
9022642, "82"
9022643, "0000099"
9022643, "82"
9022647, "0000099"
9022647, "12"
9022647, "13"
9022648, "0204000"
9022648, "0208000"
9022648, "0312000"
9022648, "45"
9022653, "0201000"
9022653, "0304000"
9022653, "54"
9022657, "0206000"
9022657, "55"
9022658, "0104000"
9022658, "99"
9022660, "0111000"
9022660, "92"
9022662, "0308000"
9022662, "53"
9022664, "0000099"
9022664, "31"
9022666, "0106000"
9022666, "57"
9022667, "0109000"
9022667, "54"
9022674, "0106000"
9022674, "57"
9022675, "0106000"
9022675, "12"
9022677, "0306000"
9022677, "55"
9022680, "0304000"
9022680, "54"
9022681, "0106000"
9022681, "19"
9022682, "0312000"
9022682, "81"
9022686, "0000099"
9022686, "82"
9022689, "0311000"
9022689, "42"
9022700, "0106000"
9022700, "12"
9022701, "0311000"
9022701, "99"
9022704, "0204000"
9022704, "44"
9022707, "0000099"
9022707, "82"
9022713, "0000099"
9022713, "12"
9022714, "0304020"
9022714, "54"
9022715, "0311000"
9022715, "44"
9022716, "0000099"
9022716, "61"
9022717, "0205000"
9022717, "41"
9022721, "0000099"
9022721, "12"
9022723, "0311000"
9022723, "11"
9022726, "0204000"
9022726, "43"
9022730, "0000099"
9022730, "21"
9022732, "0000099"
9022732, "82"
9022733, "0106000"
9022733, "13"
9022734, "0308000"
9022734, "53"
9022737, "0201000"
9022737, "61"
9022738, "0107000"
9022738, "79"
9022744, "0308000"
9022744, "56"
9022747, "0313000"
9022747, "88"
9022748, "0000099"
9022748, "82"
9022749, "0204000"
9022749, "44"
9022757, "0103000"
9022757, "91"
9022758, "0000099"
9022758, "82"
9022766, "0308000"
9022766, "53"
9022768, "0308000"
9022768, "56"
9022772, "0204000"
9022772, "49"
9022773, "0000099"
9022773, "82"
9022774, "0000099"
9022774, "86"
9022785, "0112000"
9022785, "55"
9022787, "0307000"
9022787, "0315000"
9022787, "87"
9022792, "0000099"
9022792, "82"
9022796, "0000099"
9022796, "13"
9022807, "0000099"
9022807, "82"
9022811, "0000099"
9022811, "42"
9022814, "0000099"
9022814, "21"
9022817, "0000099"
9022817, "61"
9022819, "0205000"
9022819, "41"
9022821, "0000099"
9022821, "82"
9022823, "0000099"
9022823, "82"
9022824, "0106000"
9022824, "57"
9022825, "0000099"
9022825, "82"
9022827, "0000099"
9022827, "11"
9022830, "0000099"
9022830, "82"
9022834, "0312000"
9022834, "61"
9022836, "0000099"
9022836, "81"
9022844, "0107000"
9022844, "89"
9022845, "0313000"
9022845, "88"
9022846, "0000099"
9022846, "41"
9022850, "0205000"
9022850, "41"
9022868, "0313000"
9022868, "88"
9022870, "0000099"
9022870, "89"
9022872, "0000099"
9022872, "21"
9022873, "0201000"
9022873, "0313000"
9022873, "61"
9022880, "0306000"
9022880, "56"
9022881, "0000099"
9022881, "82"
9022882, "0000099"
9022882, "85"
9022887, "0202000"
9022887, "0204000"
9022887, "0319000"
9022887, "41"
9022887, "42"
9022887, "43"
9022887, "44"
9022890, "0311000"
9022890, "44"
9022891, "0000099"
9022891, "82"
9022892, "0313000"
9022892, "0319000"
9022892, "0510101"
9022892, "41"
9022893, "0000099"
9022893, "61"
9022895, "0000099"
9022895, "13"
9022897, "0000099"
9022897, "82"
9022898, "0000099"
9022898, "82"
9022899, "0000099"
9022899, "21"
9022903, "0000099"
9022903, "12"
9022906, "0000099"
9022906, "12"
9022907, "0000099"
9022907, "13"
9022909, "0000099"
9022909, "12"
9022912, "0000099"
9022912, "41"
9022916, "0000099"
9022916, "41"
9022924, "0106000"
9022924, "0110000"
9022924, "0308000"
9022924, "0313010"
9022924, "53"
9022926, "0000099"
9022926, "86"
9022928, "0106000"
9022928, "13"
9022930, "0000099"
9022930, "85"
9022931, "0312000"
9022931, "81"
9022932, "0000099"
9022932, "85"
9022933, "0106000"
9022933, "19"
9022934, "0000099"
9022934, "84"
9022935, "0000099"
9022935, "86"
9022937, "0000099"
9022937, "82"
9022938, "0000099"
9022938, "21"
9022939, "0000099"
9022939, "82"
9022940, "0107000"
9022940, "99"
9022943, "0103000"
9022943, "91"
9022947, "0000099"
9022947, "82"
9022952, "0107000"
9022952, "99"
9022954, "0000099"
9022954, "61"
9022961, "0106000"
9022961, "13"
9022980, "0000099"
9022980, "12"
9022987, "0000099"
9022987, "41"
9022988, "0000099"
9022988, "86"
9022996, "0000099"
9022996, "11"
9023003, "0000099"
9023003, "81"
9023006, "0204000"
9023006, "49"
9023009, "0000099"
9023009, "41"
9023010, "0103000"
9023010, "91"
9023013, "0000099"
9023013, "13"
9023021, "0000099"
9023021, "82"
9023022, "0000099"
9023022, "82"
9023024, "0103000"
9023024, "91"
9023025, "0204000"
9023025, "44"
9023036, "0000099"
9023036, "82"
9023037, "0000099"
9023037, "82"
9023038, "0000099"
9023038, "13"
9023039, "0107000"
9023039, "12"
9023047, "0313000"
9023047, "88"
9023053, "0104000"
9023053, "99"
9023055, "0107000"
9023055, "59"
9023056, "0000099"
9023056, "85"
9023059, "0000099"
9023059, "31"
9023060, "0205000"
9023060, "41"
9023061, "0313000"
9023061, "88"
9023063, "0000099"
9023063, "21"
9023067, "0000099"
9023067, "85"
9023068, "0110000"
9023068, "0308000"
9023068, "31"
9023068, "56"
9023082, "0000099"
9023082, "86"
9023083, "0000099"
9023083, "82"
9023085, "0000099"
9023085, "82"
9023090, "0105000"
9023090, "54"
9023096, "0000912"
9023096, "21"
9023107, "0106000"
9023107, "13"
9023109, "0000099"
9023109, "87"
9023115, "0000099"
9023115, "11"
9023122, "0104000"
9023122, "99"
9023129, "0317000"
9023129, "54"
9023143, "0000099"
9023143, "61"
9023147, "0000099"
9023147, "21"
9023148, "0000099"
9023148, "86"
9023148, "89"
9023149, "0203000"
9023149, "0305030"
9023149, "61"
9023160, "0107000"
9023160, "72"
9023162, "0106000"
9023162, "57"
9023166, "0304000"
9023166, "0304010"
9023166, "54"
9023170, "0000099"
9023170, "21"
9023171, "0000099"
9023171, "21"
9023172, "0000099"
9023172, "21"
9023174, "0108000"
9023174, "0308000"
9023174, "31"
9023174, "55"
9023174, "56"
9023176, "0201000"
9023176, "61"
9023177, "0000099"
9023177, "99"
9023178, "0000099"
9023178, "11"
9023183, "0000099"
9023183, "13"
9023195, "0000099"
9023195, "21"
9023196, "0000099"
9023196, "21"
9023197, "0000099"
9023197, "11"
9023201, "0000099"
9023201, "21"
9023202, "0000099"
9023202, "21"
9023207, "0204000"
9023207, "43"
9023211, "0000099"
9023211, "13"
9023226, "0311000"
9023226, "42"
9023232, "0313040"
9023232, "0316000"
9023232, "49"
9023232, "59"
9023237, "0120000"
9023237, "61"
9023238, "0000912"
9023238, "0104000"
9023238, "20"
9023238, "31"
9023238, "55"
9023240, "0308000"
9023240, "53"
9023245, "0203000"
9023245, "71"
9023249, "0106000"
9023249, "12"
9023250, "0000912"
9023250, "20"
9023253, "0000099"
9023253, "12"
9023254, "0000099"
9023254, "11"
9023256, "0000099"
9023256, "31"
9023257, "0000099"
9023257, "13"
9023260, "0300000"
9023260, "59"
9023265, "0000099"
9023265, "11"
9023277, "0202000"
9023277, "12"
9023278, "0000099"
9023278, "86"
9023279, "0000099"
9023279, "82"
9023283, "0000099"
9023283, "71"
9023291, "0000099"
9023291, "42"
9023293, "0000099"
9023293, "61"
9023294, "0000099"
9023294, "12"
9023300, "0204000"
9023300, "49"
9023301, "0308000"
9023301, "53"
9023307, "0000099"
9023307, "13"
9023309, "0313000"
9023309, "88"
9023311, "0204000"
9023311, "43"
9023313, "0000099"
9023313, "31"
9023316, "0201000"
9023316, "61"
9023317, "0000099"
9023317, "13"
9023319, "0000099"
9023319, "12"
9023321, "0204000"
9023321, "44"
9023323, "0116000"
9023323, "84"
9023331, "0000099"
9023331, "86"
9023333, "0104000"
9023333, "99"
9023335, "0000099"
9023335, "21"
9023338, "0000099"
9023338, "82"
9023343, "0203000"
9023343, "61"
9023347, "0106000"
9023347, "12"
9023350, "0000099"
9023350, "61"
9023352, "0000099"
9023352, "82"
9023353, "0000099"
9023353, "82"
9023358, "0000099"
9023358, "61"
9023362, "0000099"
9023362, "21"
9023371, "0203000"
9023371, "61"
9023372, "0000099"
9023372, "11"
9023373, "0000099"
9023373, "82"
9023376, "0204000"
9023376, "49"
9023377, "0105000"
9023377, "12"
9023379, "0111000"
9023379, "92"
9023383, "0000099"
9023383, "81"
9023389, "0312000"
9023389, "45"
9023391, "0000099"
9023391, "12"
9023392, "0107000"
9023392, "59"
9023395, "0104000"
9023395, "99"
9023396, "0000099"
9023396, "83"
9023397, "0303000"
9023397, "87"
9023398, "0000099"
9023398, "12"
9023400, "0106000"
9023400, "13"
9023403, "0000099"
9023403, "21"
9023409, "0304000"
9023409, "0304010"
9023409, "54"
9023411, "0103000"
9023411, "83"
9023414, "0000099"
9023414, "41"
9023417, "0306000"
9023417, "56"
9023418, "0000099"
9023418, "13"
9023419, "0106000"
9023419, "13"
9023421, "0308000"
9023421, "53"
9023424, "0000099"
9023424, "83"
9023427, "0000099"
9023427, "21"
9023435, "0000099"
9023435, "82"
9023436, "0106000"
9023436, "57"
9023441, "0000099"
9023441, "21"
9023445, "0000099"
9023445, "89"
9023446, "0000099"
9023446, "61"
9023450, "0000099"
9023450, "11"
9023453, "0106000"
9023453, "13"
9023458, "0106000"
9023458, "13"
9023462, "0000099"
9023462, "83"
9023463, "0203000"
9023463, "61"
9023464, "0000099"
9023464, "82"
9023467, "0206000"
9023467, "55"
9023468, "0510403"
9023468, "31"
9023469, "0000099"
9023469, "82"
9023472, "0000099"
9023472, "71"
9023475, "0000099"
9023475, "86"
9023476, "0000099"
9023476, "83"
9023485, "0105000"
9023485, "59"
9023486, "0000099"
9023486, "83"
9023487, "0308000"
9023487, "56"
9023499, "0000099"
9023499, "21"
9023500, "0105000"
9023500, "49"
9023501, "0304000"
9023501, "0304010"
9023501, "54"
9023505, "0000099"
9023505, "42"
9023507, "0105000"
9023507, "59"
9023513, "0000099"
9023513, "31"
9023514, "0105000"
9023514, "59"
9023516, "0000099"
9023516, "12"
9023517, "0000099"
9023517, "12"
9023520, "0000099"
9023520, "42"
9023524, "0000099"
9023524, "99"
9023531, "0000099"
9023531, "82"
9023540, "0109000"
9023540, "54"
9023541, "0106000"
9023541, "12"
9023542, "0510204"
9023542, "0510403"
9023542, "31"
9023542, "55"
9023548, "0000099"
9023548, "13"
9023553, "0510403"
9023553, "55"
9023554, "0000099"
9023554, "11"
9023558, "0000099"
9023558, "42"
9023561, "0105000"
9023561, "56"
9023563, "0313000"
9023563, "88"
9023565, "0000099"
9023565, "85"
9023565, "87"
9023568, "0204000"
9023568, "49"
9023569, "0204000"
9023569, "49"
9023570, "0000099"
9023570, "41"
9023571, "0106000"
9023571, "57"
9023575, "0000099"
9023575, "12"
9023576, "0000099"
9023576, "12"
9023579, "0000099"
9023579, "12"
9023580, "0311000"
9023580, "42"
9023582, "0000099"
9023582, "81"
9023585, "0000099"
9023585, "12"
9023586, "0000099"
9023586, "13"
9023593, "0206000"
9023593, "31"
9023596, "0105000"
9023596, "59"
9023599, "0000099"
9023599, "82"
9023600, "0106000"
9023600, "12"
9023601, "0203000"
9023601, "61"
9023607, "0206000"
9023607, "55"
9023608, "0000099"
9023608, "12"
9023610, "0303000"
9023610, "0511603"
9023610, "80"
9023617, "0203000"
9023617, "61"
9023621, "0000099"
9023621, "21"
9023623, "0000099"
9023623, "41"
9023628, "0000099"
9023628, "31"
9023629, "0106000"
9023629, "57"
9023630, "0000099"
9023630, "21"
9023632, "0000099"
9023632, "12"
9023636, "0000099"
9023636, "12"
9023639, "0000099"
9023639, "83"
9023640, "0000099"
9023640, "11"
9023644, "0000099"
9023644, "13"
9023646, "0308000"
9023646, "55"
9023646, "56"
9023662, "0000099"
9023662, "81"
9023669, "0204000"
9023669, "0311000"
9023669, "43"
9023672, "0000099"
9023672, "61"
9023674, "0000099"
9023674, "59"
9023678, "0000099"
9023678, "12"
9023681, "0203000"
9023681, "61"
9023689, "0000099"
9023689, "21"
9023692, "0105000"
9023692, "54"
9023696, "0308000"
9023696, "53"
9023697, "0000099"
9023697, "82"
9023698, "0000099"
9023698, "12"
9023699, "0106000"
9023699, "57"
9023701, "0000099"
9023701, "99"
9023702, "0000099"
9023702, "99"
9023703, "0000099"
9023703, "99"
9023704, "0000099"
9023704, "99"
9023706, "0000099"
9023706, "99"
9023707, "0000099"
9023707, "99"
9023708, "0000099"
9023708, "99"
9023711, "0308000"
9023711, "55"
9023711, "56"
9023714, "0308000"
9023714, "55"
9023714, "56"
9023716, "0000099"
9023716, "11"
9023725, "0204000"
9023725, "49"
9023727, "0000099"
9023727, "31"
9023728, "0000099"
9023728, "12"
9023729, "0204000"
9023729, "49"
9023731, "0204000"
9023731, "49"
9023733, "0204000"
9023733, "49"
9023737, "0204000"
9023737, "49"
9023741, "0000099"
9023741, "13"
9023743, "0510603"
9023743, "12"
9023744, "0000099"
9023744, "83"
9023746, "0206000"
9023746, "55"
9023750, "0204000"
9023750, "49"
9023754, "0204000"
9023754, "49"
9023760, "0308000"
9023760, "55"
9023760, "56"
9023761, "0000099"
9023761, "13"
9023765, "0204000"
9023765, "49"
9023767, "0000099"
9023767, "61"
9023770, "0308000"
9023770, "51"
9023770, "55"
9023770, "56"
9023773, "0000099"
9023773, "12"
9023775, "0000099"
9023775, "11"
9023776, "0000099"
9023776, "89"
9023778, "0105000"
9023778, "53"
9023787, "0000099"
9023787, "61"
9023789, "0312000"
9023789, "45"
9023807, "0203000"
9023807, "61"
9023817, "0000099"
9023817, "72"
9023825, "0311000"
9023825, "99"
9023826, "0000099"
9023826, "99"
9023834, "0311000"
9023834, "45"
9023838, "0204000"
9023838, "43"
9023844, "0204000"
9023844, "43"
9023845, "0311000"
9023845, "42"
9023847, "0311000"
9023847, "42"
9023848, "0106000"
9023848, "19"
9023849, "0106000"
9023849, "12"
9023850, "0204000"
9023850, "43"
9023851, "0000099"
9023851, "61"
9023852, "0000099"
9023852, "21"
9023853, "0203000"
9023853, "63"
9023857, "0204000"
9023857, "43"
9023858, "0204000"
9023858, "43"
9023861, "0204000"
9023861, "43"
9023862, "0204000"
9023862, "49"
9023864, "0000099"
9023864, "21"
9023867, "0308000"
9023867, "53"
9023870, "0204000"
9023870, "49"
9023875, "0000099"
9023875, "21"
9023876, "0204000"
9023876, "49"
9023880, "0204000"
9023880, "49"
9023888, "0201000"
9023888, "61"
9023906, "0000099"
9023906, "21"
9023914, "0105000"
9023914, "59"
9023915, "0105000"
9023915, "59"
9023916, "0204000"
9023916, "42"
9023931, "0000099"
9023931, "53"
9023942, "0000099"
9023942, "82"
9023943, "0204000"
9023943, "43"
9023945, "0000099"
9023945, "82"
9023951, "0000099"
9023951, "20"
9023954, "0000099"
9023954, "86"
9023955, "0000099"
9023955, "83"
9023960, "0204000"
9023960, "49"
9023961, "0204000"
9023961, "44"
9023964, "0204000"
9023964, "43"
9023967, "0311000"
9023967, "99"
9023968, "0000099"
9023968, "71"
9023970, "0000099"
9023970, "21"
9023974, "0000099"
9023974, "85"
9023976, "0106000"
9023976, "57"
9023977, "0104000"
9023977, "99"
9023978, "0000099"
9023978, "21"
9023979, "0000912"
9023979, "0104000"
9023979, "31"
9023979, "55"
9023987, "0203000"
9023987, "0312000"
9023987, "61"
9023988, "0000099"
9023988, "61"
9024018, "0000099"
9024018, "11"
9024028, "0203000"
9024028, "61"
9024032, "0105000"
9024032, "54"
9024051, "0000099"
9024051, "61"
9024069, "0104000"
9024069, "99"
9024071, "0000099"
9024071, "21"
9024077, "0000099"
9024077, "59"
9024083, "0206000"
9024083, "31"
9024083, "55"
9024087, "0112000"
9024087, "55"
9024088, "0311000"
9024088, "42"
9024091, "0000099"
9024091, "12"
9024092, "0204000"
9024092, "49"
9024094, "0510102"
9024094, "61"
9024098, "0311000"
9024098, "42"
9024100, "0311000"
9024100, "42"
9024104, "0000099"
9024104, "81"
9024106, "0204000"
9024106, "0311000"
9024106, "43"
9024112, "0206000"
9024112, "55"
9024114, "0311000"
9024114, "44"
9024116, "0000099"
9024116, "85"
9024119, "0308000"
9024119, "53"
9024119, "54"
9024120, "0204000"
9024120, "49"
9024142, "0000099"
9024142, "13"
9024143, "0000099"
9024143, "61"
9024144, "0000099"
9024144, "31"
9024147, "0000099"
9024147, "82"
9024149, "0105000"
9024149, "59"
9024152, "0104000"
9024152, "99"
9024161, "0106000"
9024161, "13"
9024165, "0105000"
9024165, "59"
9024174, "0105000"
9024174, "53"
9024182, "0304000"
9024182, "54"
9024184, "0205000"
9024184, "41"
9024187, "0204000"
9024187, "49"
9024188, "0311000"
9024188, "45"
9024189, "0204000"
9024189, "49"
9024192, "0521400"
9024192, "12"
9024194, "0204000"
9024194, "49"
9024195, "0204000"
9024195, "49"
9024196, "0106000"
9024196, "13"
9024198, "0000099"
9024198, "83"
9024211, "0000099"
9024211, "55"
9024215, "0000099"
9024215, "61"
9024217, "0000099"
9024217, "41"
9024221, "0000099"
9024221, "61"
9024222, "0204000"
9024222, "49"
9024224, "0308000"
9024224, "56"
9024225, "0313000"
9024225, "88"
9024232, "0000099"
9024232, "61"
9024234, "0106000"
9024234, "13"
9024235, "0108000"
9024235, "0203000"
9024235, "54"
9024235, "55"
9024235, "56"
9024237, "0000099"
9024237, "82"
9024240, "0000099"
9024240, "21"
9024245, "0521400"
9024245, "61"
9024248, "0000099"
9024248, "12"
9024249, "0106000"
9024249, "16"
9024250, "0106000"
9024250, "13"
9024251, "0000912"
9024251, "0108000"
9024251, "0510602"
9024251, "30"
9024251, "61"
9024254, "0311000"
9024254, "42"
9024255, "0106000"
9024255, "57"
9024260, "0000099"
9024260, "11"
9024265, "0204000"
9024265, "49"
9024266, "0308000"
9024266, "56"
9024269, "0000099"
9024269, "12"
9024271, "0000099"
9024271, "31"
9024275, "0000099"
9024275, "12"
9024277, "0204000"
9024277, "49"
9024278, "0313000"
9024278, "88"
9024281, "0204000"
9024281, "49"
9024282, "0510802"
9024282, "42"
9024283, "0000099"
9024283, "61"
9024289, "0000099"
9024289, "12"
9024291, "0000099"
9024291, "12"
9024293, "0000099"
9024293, "61"
9024300, "0000099"
9024300, "21"
9024304, "0000099"
9024304, "59"
9024307, "0201000"
9024307, "61"
9024320, "0000099"
9024320, "42"
9024330, "0203000"
9024330, "61"
9024340, "0000099"
9024340, "41"
9024358, "0000099"
9024358, "12"
9024362, "0000099"
9024362, "13"
9024363, "0205000"
9024363, "41"
9024365, "0308000"
9024365, "56"
9024366, "0204000"
9024366, "49"
9024367, "0205000"
9024367, "41"
9024369, "0104000"
9024369, "99"
9024370, "0203000"
9024370, "59"
9024371, "0204000"
9024371, "44"
9024372, "0204000"
9024372, "44"
9024373, "0204000"
9024373, "44"
9024378, "0204000"
9024378, "44"
9024379, "0204000"
9024379, "44"
9024380, "0204000"
9024380, "43"
9024381, "0204000"
9024381, "43"
9024382, "0204000"
9024382, "44"
9024385, "0000099"
9024385, "20"
9024386, "0000099"
9024386, "61"
9024387, "0203000"
9024387, "56"
9024388, "0304000"
9024388, "54"
9024389, "0306000"
9024389, "0510701"
9024389, "12"
9024389, "61"
9024390, "0304000"
9024390, "54"
9024390, "55"
9024391, "0308000"
9024391, "56"
9024392, "0319000"
9024392, "41"
9024396, "0204000"
9024396, "43"
9024397, "0000099"
9024397, "13"
9024398, "0000099"
9024398, "99"
9024399, "0000099"
9024399, "45"
9024401, "0106000"
9024401, "57"
9024402, "0106000"
9024402, "13"
9024408, "0000099"
9024408, "21"
9024411, "0000099"
9024411, "21"
9024412, "0308000"
9024412, "53"
9024413, "0000912"
9024413, "0112000"
9024413, "30"
9024414, "0000099"
9024414, "81"
9024416, "0106000"
9024416, "13"
9024417, "0106000"
9024417, "57"
9024420, "0000099"
9024420, "12"
9024430, "0319000"
9024430, "41"
9024431, "0319000"
9024431, "41"
9024434, "0319000"
9024434, "41"
9024436, "0319000"
9024436, "41"
9024452, "0204000"
9024452, "0319000"
9024452, "44"
9024453, "0204000"
9024453, "0319000"
9024453, "44"
9024461, "0308000"
9024461, "56"
9024463, "0000099"
9024463, "81"
9024473, "0510403"
9024473, "31"
9024474, "0106000"
9024474, "12"
9024483, "0000099"
9024483, "83"
9024484, "0000099"
9024484, "31"
9024485, "0000099"
9024485, "41"
9024487, "0304000"
9024487, "0304010"
9024487, "54"
9024488, "0000099"
9024488, "82"
9024498, "0303000"
9024498, "87"
9024499, "0104000"
9024499, "99"
9024501, "0204000"
9024501, "49"
9024502, "0106000"
9024502, "13"
9024504, "0206000"
9024504, "55"
9024505, "0000099"
9024505, "61"
9024506, "0205000"
9024506, "41"
9024508, "0106000"
9024508, "12"
9024509, "0000099"
9024509, "12"
9024510, "0000099"
9024510, "61"
9024513, "0000099"
9024513, "12"
9024515, "0000099"
9024515, "81"
9024516, "0000099"
9024516, "31"
9024525, "0106000"
9024525, "12"
9024528, "0000099"
9024528, "21"
9024530, "0000099"
9024530, "61"
9024535, "0000099"
9024535, "61"
9024537, "0000099"
9024537, "61"
9024538, "0000099"
9024538, "21"
9024540, "0000099"
9024540, "21"
9024541, "0521400"
9024541, "45"
9024542, "0000099"
9024542, "31"
9024544, "0311000"
9024544, "44"
9024546, "0308000"
9024546, "53"
9024548, "0000099"
9024548, "82"
9024549, "0000099"
9024549, "31"
9024554, "0000099"
9024554, "31"
9024557, "0104000"
9024557, "99"
9024559, "0204000"
9024559, "49"
9024560, "0311000"
9024560, "42"
9024562, "0106000"
9024562, "57"
9024566, "0000099"
9024566, "61"
9024567, "0000099"
9024567, "42"
9024567, "61"
9024568, "0000099"
9024568, "21"
9024571, "0000099"
9024571, "12"
9024572, "0000099"
9024572, "61"
9024575, "0000099"
9024575, "85"
9024577, "0304010"
9024577, "0510703"
9024577, "42"
9024579, "0101000"
9024579, "0102000"
9024579, "0104000"
9024579, "61"
9024580, "0000099"
9024580, "81"
9024584, "0000099"
9024584, "61"
9024585, "0108000"
9024585, "0510204"
9024585, "0510403"
9024585, "13"
9024585, "31"
9024585, "55"
9024592, "0113000"
9024592, "0114000"
9024592, "0117000"
9024592, "61"
9024600, "0000099"
9024600, "31"
9024603, "0000099"
9024603, "11"
9024606, "0000099"
9024606, "12"
9024607, "0109000"
9024607, "54"
9024608, "0000099"
9024608, "13"
9024612, "0306000"
9024612, "55"
9024616, "0000099"
9024616, "21"
9024617, "0000099"
9024617, "21"
9024618, "0000099"
9024618, "31"
9024620, "0000099"
9024620, "21"
9024620, "59"
9024620, "99"
9024622, "0000099"
9024622, "21"
9024623, "0308000"
9024623, "56"
9024624, "0000099"
9024624, "21"
9024633, "0000099"
9024633, "31"
9024634, "0000099"
9024634, "11"
9024637, "0308000"
9024637, "56"
9024640, "0000099"
9024640, "87"
9024643, "0306000"
9024643, "56"
9024645, "0000099"
9024645, "21"
9024647, "0000099"
9024647, "12"
9024648, "0000099"
9024648, "13"
9024651, "0000099"
9024651, "41"
9024654, "0108000"
9024654, "55"
9024655, "0108000"
9024655, "55"
9024656, "0108000"
9024656, "0308000"
9024656, "51"
9024656, "54"
9024656, "55"
9024656, "56"
